Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,timestamp,days_after_initial,days_after_100
,France,46.2276,2.2137,3/8/20,1126,19,12,3/8/20,44,8
,Georgia,42.3154,43.3569,3/8/20,13,0,0,3/8/20,11,-100
,Germany,51,9,3/8/20,1040,0,18,3/8/20,41,7
,Greece,39.0742,21.8243,3/8/20,73,0,0,3/8/20,11,-100
,Holy See,41.9029,12.4534,3/8/20,1,0,0,3/8/20,2,-100
,Hungary,47.1625,19.5033,3/8/20,7,0,0,3/8/20,4,-100
,Iceland,64.9631,-19.0208,3/8/20,50,0,0,3/8/20,9,-100
,India,21,78,3/8/20,39,0,3,3/8/20,38,-100
,Indonesia,-0.7893,113.9213,3/8/20,6,0,0,3/8/20,6,-100
,Iran,32,53,3/8/20,6566,194,2134,3/8/20,18,11
,Iraq,33,44,3/8/20,60,6,0,3/8/20,13,-100
,Ireland,53.1424,-7.6921,3/8/20,19,0,0,3/8/20,8,-100
,Israel,31,35,3/8/20,61,0,2,3/8/20,16,-100
,Italy,43,12,3/8/20,7375,366,622,3/8/20,37,14
,Japan,36,138,3/8/20,502,6,76,3/8/20,46,16
,Jordan,31.24,36.51,3/8/20,1,0,0,3/8/20,5,-100
,South Korea,36,128,3/8/20,7314,50,118,3/8/20,46,17
,Kuwait,29.5,47.75,3/8/20,64,0,1,3/8/20,13,-100
,Latvia,56.8796,24.6032,3/8/20,2,0,0,3/8/20,6,-100
,Lebanon,33.8547,35.8623,3/8/20,32,0,1,3/8/20,16,-100
,Liechtenstein,47.14,9.55,3/8/20,1,0,0,3/8/20,4,-100
,Lithuania,55.1694,23.8813,3/8/20,1,0,0,3/8/20,9,-100
,Luxembourg,49.8153,6.1296,3/8/20,3,0,0,3/8/20,8,-100
,Malaysia,2.5,112.5,3/8/20,99,0,24,3/8/20,43,-100
,Maldives,3.2028,73.2207,3/8/20,4,0,0,3/8/20,0,-100
,Malta,35.9375,14.3754,3/8/20,3,0,0,3/8/20,1,-100
,Mexico,23.6345,-102.5528,3/8/20,7,0,1,3/8/20,9,-100
,Moldova,47.4116,28.3699,3/8/20,1,0,0,3/8/20,0,-100
,Monaco,43.7333,7.4167,3/8/20,1,0,0,3/8/20,8,-100
,Morocco,31.7917,-7.0926,3/8/20,2,0,0,3/8/20,6,-100
,Nepal,28.1667,84.25,3/8/20,1,0,1,3/8/20,43,-100
,Netherlands,52.1326,5.2913,3/8/20,265,3,0,3/8/20,10,2
,New Zealand,-40.9006,174.886,3/8/20,5,0,0,3/8/20,9,-100
,Nigeria,9.082,8.6753,3/8/20,1,0,0,3/8/20,9,-100
,North Macedonia,41.6086,21.7453,3/8/20,3,0,0,3/8/20,11,-100
,Norway,60.472,8.4689,3/8/20,176,0,0,3/8/20,11,2
,Oman,21,57,3/8/20,16,0,2,3/8/20,13,-100
,Pakistan,30.3753,69.3451,3/8/20,6,0,1,3/8/20,11,-100
,Paraguay,-23.4425,-58.4438,3/8/20,1,0,0,3/8/20,0,-100
,Peru,-9.19,-75.0152,3/8/20,6,0,0,3/8/20,2,-100
,Philippines,13,122,3/8/20,10,1,1,3/8/20,38,-100
,Poland,51.9194,19.1451,3/8/20,11,0,0,3/8/20,4,-100
,Portugal,39.3999,-8.2245,3/8/20,30,0,0,3/8/20,6,-100
,Qatar,25.3548,51.1839,3/8/20,15,0,0,3/8/20,8,-100
,Romania,45.9432,24.9668,3/8/20,15,0,3,3/8/20,11,-100
,Russia,60,90,3/8/20,17,0,3,3/8/20,37,-100
,San Marino,43.9424,12.4578,3/8/20,36,1,0,3/8/20,10,-100
,Saudi Arabia,24,45,3/8/20,11,0,0,3/8/20,6,-100
,Senegal,14.4974,-14.4524,3/8/20,4,0,1,3/8/20,6,-100
,Serbia,44.0165,21.0059,3/8/20,1,0,0,3/8/20,2,-100
,Singapore,1.2833,103.8333,3/8/20,150,0,78,3/8/20,45,8
,Slovakia,48.669,19.699,3/8/20,3,0,0,3/8/20,2,-100
,Slovenia,46.1512,14.9955,3/8/20,16,0,0,3/8/20,3,-100
,South Africa,-30.5595,22.9375,3/8/20,3,0,0,3/8/20,3,-100
,Spain,40,-4,3/8/20,673,17,30,3/8/20,36,6
,Sri Lanka,7,81,3/8/20,1,0,1,3/8/20,41,-100
,Sweden,63,16,3/8/20,203,0,0,3/8/20,37,2
,Switzerland,46.8182,8.2275,3/8/20,337,2,3,3/8/20,12,3
,Taiwan*,23.7,121,3/8/20,45,1,13,3/8/20,46,-100
,Thailand,15,101,3/8/20,50,1,31,3/8/20,46,-100
,Togo,8.6195,0.8248,3/8/20,1,0,0,3/8/20,2,-100
,Tunisia,34,9,3/8/20,2,0,0,3/8/20,4,-100
,Ukraine,48.3794,31.1656,3/8/20,1,0,0,3/8/20,5,-100
,United Arab Emirates,24,54,3/8/20,45,0,7,3/8/20,39,-100
Gibraltar,United Kingdom,36.1408,-5.3536,3/8/20,1,0,0,3/8/20,37,3
,United Kingdom,55.3781,-3.436,3/8/20,273,3,18,3/8/20,37,3
,US,37.0902,-95.7129,3/8/20,518,21,7,3/8/20,46,5
,Vietnam,16,108,3/8/20,30,0,16,3/8/20,45,-100
,West Bank and Gaza,31.9522,35.2332,3/8/20,16,0,0,3/8/20,3,-100
,Afghanistan,33,65,3/9/20,4,0,0,3/9/20,14,-100
,Albania,41.1533,20.1683,3/9/20,2,0,0,3/9/20,0,-100
,Algeria,28.0339,1.6596,3/9/20,20,0,0,3/9/20,13,-100
,Andorra,42.5063,1.5218,3/9/20,1,0,0,3/9/20,7,-100
,Argentina,-38.4161,-63.6167,3/9/20,12,1,0,3/9/20,6,-100
,Armenia,40.0691,45.0382,3/9/20,1,0,0,3/9/20,8,-100
New South Wales,Australia,-33.8688,151.2093,3/9/20,48,2,4,3/9/20,43,-100
Queensland,Australia,-28.0167,153.4,3/9/20,15,0,8,3/9/20,43,-100
South Australia,Australia,-34.9285,138.6007,3/9/20,7,0,2,3/9/20,43,-100
Tasmania,Australia,-41.4545,145.9707,3/9/20,2,0,0,3/9/20,43,-100
Victoria,Australia,-37.8136,144.9631,3/9/20,15,0,7,3/9/20,43,-100
Western Australia,Australia,-31.9505,115.8605,3/9/20,4,1,0,3/9/20,43,-100
,Austria,47.5162,14.5501,3/9/20,131,0,2,3/9/20,13,1
,Azerbaijan,40.1431,47.5769,3/9/20,9,0,0,3/9/20,8,-100
,Bahrain,26.0275,50.55,3/9/20,95,0,14,3/9/20,14,-100
,Bangladesh,23.685,90.3563,3/9/20,3,0,0,3/9/20,1,-100
,Belarus,53.7098,27.9534,3/9/20,6,0,1,3/9/20,10,-100
,Belgium,50.8333,4,3/9/20,239,0,1,3/9/20,34,3
,Bhutan,27.5142,90.4336,3/9/20,1,0,0,3/9/20,3,-100
,Bosnia and Herzegovina,43.9159,17.6791,3/9/20,3,0,0,3/9/20,4,-100
,Brazil,-14.235,-51.9253,3/9/20,25,0,0,3/9/20,12,-100
,Brunei,4.5353,114.7277,3/9/20,1,0,0,3/9/20,0,-100
,Bulgaria,42.7339,25.4858,3/9/20,4,0,0,3/9/20,1,-100
,Cambodia,11.55,104.9167,3/9/20,2,0,1,3/9/20,42,-100
,Cameroon,3.848,11.5021,3/9/20,2,0,0,3/9/20,3,-100
Alberta,Canada,53.9333,-116.5765,3/9/20,7,0,0,3/9/20,43,-100
British Columbia,Canada,49.2827,-123.1207,3/9/20,32,1,0,3/9/20,43,-100
Ontario,Canada,51.2538,-85.3232,3/9/20,34,0,0,3/9/20,43,-100
Quebec,Canada,52.9399,-73.5491,3/9/20,4,0,0,3/9/20,43,-100
,Chile,-35.6751,-71.543,3/9/20,8,0,0,3/9/20,6,-100
Anhui,China,31.8257,117.2264,3/9/20,990,6,984,3/9/20,69,69
Beijing,China,40.1824,116.4142,3/9/20,428,8,315,3/9/20,69,69
Chongqing,China,30.0572,107.874,3/9/20,576,6,542,3/9/20,69,69
Fujian,China,26.0789,117.9874,3/9/20,296,1,295,3/9/20,69,69
Gansu,China,37.8099,101.0583,3/9/20,124,2,88,3/9/20,69,69
Guangdong,China,23.3417,113.4244,3/9/20,1352,8,1260,3/9/20,69,69
Guangxi,China,23.8298,108.7881,3/9/20,252,2,230,3/9/20,69,69
Guizhou,China,26.8154,106.8748,3/9/20,146,2,123,3/9/20,69,69
Hainan,China,19.1959,109.7453,3/9/20,168,6,159,3/9/20,69,69
Hebei,China,39.549,116.1306,3/9/20,318,6,307,3/9/20,69,69
Heilongjiang,China,47.862,127.7615,3/9/20,481,13,0,3/9/20,69,69
Henan,China,33.882,113.614,3/9/20,1272,22,0,3/9/20,69,69
Hong Kong,China,22.3,114.2,3/9/20,115,3,59,3/9/20,69,69
Hubei,China,30.9756,112.2707,3/9/20,67743,3008,46488,3/9/20,69,69
Hunan,China,27.6104,111.7088,3/9/20,1018,4,979,3/9/20,69,69
Inner Mongolia,China,44.0935,113.9448,3/9/20,75,1,70,3/9/20,69,69
Jiangsu,China,32.9711,119.455,3/9/20,631,0,621,3/9/20,69,69
Jiangxi,China,27.614,115.7221,3/9/20,935,1,923,3/9/20,69,69
Jilin,China,43.6661,126.1923,3/9/20,93,1,91,3/9/20,69,69
Liaoning,China,41.2956,122.6085,3/9/20,125,1,109,3/9/20,69,69
Macau,China,22.1667,113.55,3/9/20,10,0,10,3/9/20,69,69
Ningxia,China,37.2692,106.1655,3/9/20,75,0,71,3/9/20,69,69
Qinghai,China,35.7452,95.9956,3/9/20,18,0,18,3/9/20,69,69
Shaanxi,China,35.1917,108.8701,3/9/20,245,1,227,3/9/20,69,69
Shandong,China,36.3427,118.1498,3/9/20,758,6,700,3/9/20,69,69
Shanghai,China,31.202,121.4491,3/9/20,342,3,0,3/9/20,69,69
Shanxi,China,37.5777,112.2922,3/9/20,133,0,127,3/9/20,69,69
Sichuan,China,30.6171,102.7103,3/9/20,539,3,466,3/9/20,69,69
Tianjin,China,39.3054,117.323,3/9/20,136,3,130,3/9/20,69,69
Tibet,China,31.6927,88.0924,3/9/20,1,0,1,3/9/20,69,69
Xinjiang,China,41.1129,85.2401,3/9/20,76,3,73,3/9/20,69,69
Yunnan,China,24.974,101.487,3/9/20,174,2,0,3/9/20,69,69
Zhejiang,China,29.1832,120.0934,3/9/20,1215,1,1176,3/9/20,69,69
,Colombia,4.5709,-74.2973,3/9/20,1,0,0,3/9/20,3,-100
,Costa Rica,9.7489,-83.7534,3/9/20,9,0,0,3/9/20,3,-100
,Croatia,45.1,15.2,3/9/20,12,0,0,3/9/20,13,-100
,Diamond Princess,0,0,3/9/20,706,6,40,3/9/20,31,28
,Cyprus,35.1264,33.4299,3/9/20,2,0,0,3/9/20,0,-100
,Czechia,49.8175,15.473,3/9/20,31,0,0,3/9/20,8,-100
Faroe Islands,Denmark,61.8926,-6.9118,3/9/20,2,0,0,3/9/20,11,-100
,Denmark,56.2639,9.5018,3/9/20,90,0,1,3/9/20,11,-100
,Dominican Republic,18.7357,-70.1627,3/9/20,5,0,0,3/9/20,8,-100
,Ecuador,-1.8312,-78.1834,3/9/20,15,0,0,3/9/20,8,-100
,Egypt,26,30,3/9/20,55,1,1,3/9/20,24,-100
,Estonia,58.5953,25.0136,3/9/20,10,0,0,3/9/20,11,-100
,Finland,64,26,3/9/20,30,0,1,3/9/20,40,-100
French Guiana,France,3.9339,-53.1258,3/9/20,5,0,0,3/9/20,45,9
Saint Barthelemy,France,17.9,-62.8333,3/9/20,1,0,0,3/9/20,45,9
St Martin,France,18.0708,-63.0501,3/9/20,2,0,0,3/9/20,45,9
Martinique,France,14.6415,-61.0242,3/9/20,2,0,0,3/9/20,45,9
,France,46.2276,2.2137,3/9/20,1209,19,12,3/9/20,45,9
,Georgia,42.3154,43.3569,3/9/20,15,0,0,3/9/20,12,-100
,Germany,51,9,3/9/20,1176,2,18,3/9/20,42,8
,Greece,39.0742,21.8243,3/9/20,73,0,0,3/9/20,12,-100
,Holy See,41.9029,12.4534,3/9/20,1,0,0,3/9/20,3,-100
,Hungary,47.1625,19.5033,3/9/20,9,0,0,3/9/20,5,-100
,Iceland,64.9631,-19.0208,3/9/20,58,0,0,3/9/20,10,-100
,India,21,78,3/9/20,43,0,3,3/9/20,39,-100
,Indonesia,-0.7893,113.9213,3/9/20,19,0,0,3/9/20,7,-100
,Iran,32,53,3/9/20,7161,237,2394,3/9/20,19,12
,Iraq,33,44,3/9/20,60,6,3,3/9/20,14,-100
,Ireland,53.1424,-7.6921,3/9/20,21,0,0,3/9/20,9,-100
,Israel,31,35,3/9/20,61,0,2,3/9/20,17,-100
,Italy,43,12,3/9/20,9172,463,724,3/9/20,38,15
,Japan,36,138,3/9/20,511,10,76,3/9/20,47,17
,Jordan,31.24,36.51,3/9/20,1,0,0,3/9/20,6,-100
,South Korea,36,128,3/9/20,7478,53,118,3/9/20,47,18
,Kuwait,29.5,47.75,3/9/20,64,0,1,3/9/20,14,-100
,Latvia,56.8796,24.6032,3/9/20,6,0,0,3/9/20,7,-100
,Lebanon,33.8547,35.8623,3/9/20,32,0,1,3/9/20,17,-100
,Liechtenstein,47.14,9.55,3/9/20,1,0,0,3/9/20,5,-100
,Lithuania,55.1694,23.8813,3/9/20,1,0,0,3/9/20,10,-100
,Luxembourg,49.8153,6.1296,3/9/20,3,0,0,3/9/20,9,-100
,Malaysia,2.5,112.5,3/9/20,117,0,24,3/9/20,44,0
,Maldives,3.2028,73.2207,3/9/20,4,0,0,3/9/20,1,-100
,Malta,35.9375,14.3754,3/9/20,3,0,0,3/9/20,2,-100
,Mexico,23.6345,-102.5528,3/9/20,7,0,1,3/9/20,10,-100
,Moldova,47.4116,28.3699,3/9/20,1,0,0,3/9/20,1,-100
,Monaco,43.7333,7.4167,3/9/20,1,0,0,3/9/20,9,-100
,Morocco,31.7917,-7.0926,3/9/20,2,0,0,3/9/20,7,-100
,Nepal,28.1667,84.25,3/9/20,1,0,1,3/9/20,44,-100
,Netherlands,52.1326,5.2913,3/9/20,321,3,0,3/9/20,11,3
,New Zealand,-40.9006,174.886,3/9/20,5,0,0,3/9/20,10,-100
,Nigeria,9.082,8.6753,3/9/20,2,0,0,3/9/20,10,-100
,North Macedonia,41.6086,21.7453,3/9/20,3,0,0,3/9/20,12,-100
,Norway,60.472,8.4689,3/9/20,205,0,1,3/9/20,12,3
,Oman,21,57,3/9/20,16,0,2,3/9/20,14,-100
,Pakistan,30.3753,69.3451,3/9/20,6,0,1,3/9/20,12,-100
,Paraguay,-23.4425,-58.4438,3/9/20,1,0,0,3/9/20,1,-100
,Peru,-9.19,-75.0152,3/9/20,7,0,0,3/9/20,3,-100
,Philippines,13,122,3/9/20,20,1,1,3/9/20,39,-100
,Poland,51.9194,19.1451,3/9/20,16,0,0,3/9/20,5,-100
,Portugal,39.3999,-8.2245,3/9/20,30,0,0,3/9/20,7,-100
,Qatar,25.3548,51.1839,3/9/20,18,0,0,3/9/20,9,-100
,Romania,45.9432,24.9668,3/9/20,15,0,3,3/9/20,12,-100
,Russia,60,90,3/9/20,17,0,3,3/9/20,38,-100
,San Marino,43.9424,12.4578,3/9/20,36,1,0,3/9/20,11,-100
,Saudi Arabia,24,45,3/9/20,15,0,0,3/9/20,7,-100
,Senegal,14.4974,-14.4524,3/9/20,4,0,1,3/9/20,7,-100
,Serbia,44.0165,21.0059,3/9/20,1,0,0,3/9/20,3,-100
,Singapore,1.2833,103.8333,3/9/20,150,0,78,3/9/20,46,9
,Slovakia,48.669,19.699,3/9/20,3,0,0,3/9/20,3,-100
,Slovenia,46.1512,14.9955,3/9/20,16,0,0,3/9/20,4,-100
,South Africa,-30.5595,22.9375,3/9/20,3,0,0,3/9/20,4,-100
,Spain,40,-4,3/9/20,1073,28,32,3/9/20,37,7
,Sri Lanka,7,81,3/9/20,1,0,1,3/9/20,42,-100
,Sweden,63,16,3/9/20,248,0,1,3/9/20,38,3
,Switzerland,46.8182,8.2275,3/9/20,374,2,3,3/9/20,13,4
,Taiwan*,23.7,121,3/9/20,45,1,15,3/9/20,47,-100
,Thailand,15,101,3/9/20,50,1,31,3/9/20,47,-100
,Togo,8.6195,0.8248,3/9/20,1,0,0,3/9/20,3,-100
,Tunisia,34,9,3/9/20,2,0,0,3/9/20,5,-100
,Ukraine,48.3794,31.1656,3/9/20,1,0,0,3/9/20,6,-100
,United Arab Emirates,24,54,3/9/20,45,0,7,3/9/20,40,-100
Gibraltar,United Kingdom,36.1408,-5.3536,3/9/20,1,0,0,3/9/20,38,4
,United Kingdom,55.3781,-3.436,3/9/20,321,4,18,3/9/20,38,4
,US,37.0902,-95.7129,3/9/20,583,22,7,3/9/20,47,6
,Vietnam,16,108,3/9/20,30,0,16,3/9/20,46,-100
,West Bank and Gaza,31.9522,35.2332,3/9/20,19,0,0,3/9/20,4,-100
,Afghanistan,33,65,3/10/20,5,0,0,3/10/20,15,-100
,Albania,41.1533,20.1683,3/10/20,10,0,0,3/10/20,1,-100
,Algeria,28.0339,1.6596,3/10/20,20,0,0,3/10/20,14,-100
,Andorra,42.5063,1.5218,3/10/20,1,0,0,3/10/20,8,-100
,Argentina,-38.4161,-63.6167,3/10/20,17,1,0,3/10/20,7,-100
,Armenia,40.0691,45.0382,3/10/20,1,0,0,3/10/20,9,-100
New South Wales,Australia,-33.8688,151.2093,3/10/20,55,2,4,3/10/20,44,-100
Northern Territory,Australia,-12.4634,130.8456,3/10/20,1,0,0,3/10/20,44,-100
Queensland,Australia,-28.0167,153.4,3/10/20,18,0,8,3/10/20,44,-100
South Australia,Australia,-34.9285,138.6007,3/10/20,7,0,2,3/10/20,44,-100
Tasmania,Australia,-41.4545,145.9707,3/10/20,2,0,0,3/10/20,44,-100
Victoria,Australia,-37.8136,144.9631,3/10/20,18,0,7,3/10/20,44,-100
Western Australia,Australia,-31.9505,115.8605,3/10/20,6,1,0,3/10/20,44,-100
,Austria,47.5162,14.5501,3/10/20,182,0,4,3/10/20,14,2
,Azerbaijan,40.1431,47.5769,3/10/20,11,0,0,3/10/20,9,-100
,Bahrain,26.0275,50.55,3/10/20,110,0,22,3/10/20,15,0
,Bangladesh,23.685,90.3563,3/10/20,3,0,0,3/10/20,2,-100
,Belarus,53.7098,27.9534,3/10/20,9,0,3,3/10/20,11,-100
,Belgium,50.8333,4,3/10/20,267,0,1,3/10/20,35,4
,Bhutan,27.5142,90.4336,3/10/20,1,0,0,3/10/20,4,-100
,Bosnia and Herzegovina,43.9159,17.6791,3/10/20,5,0,0,3/10/20,5,-100
,Brazil,-14.235,-51.9253,3/10/20,31,0,0,3/10/20,13,-100
,Brunei,4.5353,114.7277,3/10/20,1,0,0,3/10/20,1,-100
,Bulgaria,42.7339,25.4858,3/10/20,4,0,0,3/10/20,2,-100
,Burkina Faso,12.2383,-1.5616,3/10/20,1,0,0,3/10/20,0,-100
,Cambodia,11.55,104.9167,3/10/20,2,0,1,3/10/20,43,-100
,Cameroon,3.848,11.5021,3/10/20,2,0,0,3/10/20,4,-100
Alberta,Canada,53.9333,-116.5765,3/10/20,7,0,0,3/10/20,44,-100
British Columbia,Canada,49.2827,-123.1207,3/10/20,32,1,0,3/10/20,44,-100
Ontario,Canada,51.2538,-85.3232,3/10/20,36,0,0,3/10/20,44,-100
Quebec,Canada,52.9399,-73.5491,3/10/20,4,0,0,3/10/20,44,-100
,Chile,-35.6751,-71.543,3/10/20,13,0,0,3/10/20,7,-100
Anhui,China,31.8257,117.2264,3/10/20,990,6,984,3/10/20,70,70
Beijing,China,40.1824,116.4142,3/10/20,429,8,320,3/10/20,70,70
Chongqing,China,30.0572,107.874,3/10/20,576,6,547,3/10/20,70,70
Fujian,China,26.0789,117.9874,3/10/20,296,1,295,3/10/20,70,70
Gansu,China,37.8099,101.0583,3/10/20,125,2,88,3/10/20,70,70
Guangdong,China,23.3417,113.4244,3/10/20,1353,8,1274,3/10/20,70,70
Guangxi,China,23.8298,108.7881,3/10/20,252,2,234,3/10/20,70,70
Guizhou,China,26.8154,106.8748,3/10/20,146,2,129,3/10/20,70,70
Hainan,China,19.1959,109.7453,3/10/20,168,6,159,3/10/20,70,70
Hebei,China,39.549,116.1306,3/10/20,318,6,307,3/10/20,70,70
Heilongjiang,China,47.862,127.7615,3/10/20,481,13,0,3/10/20,70,70
Henan,China,33.882,113.614,3/10/20,1272,22,0,3/10/20,70,70
Hong Kong,China,22.3,114.2,3/10/20,120,3,65,3/10/20,70,70
Hubei,China,30.9756,112.2707,3/10/20,67760,3024,47743,3/10/20,70,70
Hunan,China,27.6104,111.7088,3/10/20,1018,4,990,3/10/20,70,70
Inner Mongolia,China,44.0935,113.9448,3/10/20,75,1,70,3/10/20,70,70
Jiangsu,China,32.9711,119.455,3/10/20,631,0,627,3/10/20,70,70
Jiangxi,China,27.614,115.7221,3/10/20,935,1,927,3/10/20,70,70
Jilin,China,43.6661,126.1923,3/10/20,93,1,91,3/10/20,70,70
Liaoning,China,41.2956,122.6085,3/10/20,125,1,111,3/10/20,70,70
Macau,China,22.1667,113.55,3/10/20,10,0,10,3/10/20,70,70
Ningxia,China,37.2692,106.1655,3/10/20,75,0,71,3/10/20,70,70
Qinghai,China,35.7452,95.9956,3/10/20,18,0,18,3/10/20,70,70
Shaanxi,China,35.1917,108.8701,3/10/20,245,1,227,3/10/20,70,70
Shandong,China,36.3427,118.1498,3/10/20,758,6,719,3/10/20,70,70
Shanghai,China,31.202,121.4491,3/10/20,344,3,0,3/10/20,70,70
Shanxi,China,37.5777,112.2922,3/10/20,133,0,131,3/10/20,70,70
Sichuan,China,30.6171,102.7103,3/10/20,539,3,478,3/10/20,70,70
Tianjin,China,39.3054,117.323,3/10/20,136,3,131,3/10/20,70,70
Tibet,China,31.6927,88.0924,3/10/20,1,0,1,3/10/20,70,70
Xinjiang,China,41.1129,85.2401,3/10/20,76,3,73,3/10/20,70,70
Yunnan,China,24.974,101.487,3/10/20,174,2,0,3/10/20,70,70
Zhejiang,China,29.1832,120.0934,3/10/20,1215,1,1191,3/10/20,70,70
,Colombia,4.5709,-74.2973,3/10/20,3,0,0,3/10/20,4,-100
,Costa Rica,9.7489,-83.7534,3/10/20,9,0,0,3/10/20,4,-100
,Croatia,45.1,15.2,3/10/20,14,0,0,3/10/20,14,-100
,Diamond Princess,0,0,3/10/20,706,6,40,3/10/20,32,29
,Cyprus,35.1264,33.4299,3/10/20,3,0,0,3/10/20,1,-100
,Czechia,49.8175,15.473,3/10/20,41,0,0,3/10/20,9,-100
Faroe Islands,Denmark,61.8926,-6.9118,3/10/20,2,0,0,3/10/20,12,0
,Denmark,56.2639,9.5018,3/10/20,262,0,1,3/10/20,12,0
,Dominican Republic,18.7357,-70.1627,3/10/20,5,0,0,3/10/20,9,-100
,Ecuador,-1.8312,-78.1834,3/10/20,15,0,0,3/10/20,9,-100
,Egypt,26,30,3/10/20,59,1,1,3/10/20,25,-100
,Estonia,58.5953,25.0136,3/10/20,12,0,0,3/10/20,12,-100
,Finland,64,26,3/10/20,40,0,1,3/10/20,41,-100
French Guiana,France,3.9339,-53.1258,3/10/20,5,0,0,3/10/20,46,10
Saint Barthelemy,France,17.9,-62.8333,3/10/20,1,0,0,3/10/20,46,10
St Martin,France,18.0708,-63.0501,3/10/20,2,0,0,3/10/20,46,10
Martinique,France,14.6415,-61.0242,3/10/20,2,0,0,3/10/20,46,10
,France,46.2276,2.2137,3/10/20,1784,33,12,3/10/20,46,10
,Georgia,42.3154,43.3569,3/10/20,15,0,0,3/10/20,13,-100
,Germany,51,9,3/10/20,1457,2,18,3/10/20,43,9
,Greece,39.0742,21.8243,3/10/20,89,0,0,3/10/20,13,-100
,Holy See,41.9029,12.4534,3/10/20,1,0,0,3/10/20,4,-100
,Hungary,47.1625,19.5033,3/10/20,9,0,0,3/10/20,6,-100
,Iceland,64.9631,-19.0208,3/10/20,69,0,1,3/10/20,11,-100
,India,21,78,3/10/20,56,0,4,3/10/20,40,-100
,Indonesia,-0.7893,113.9213,3/10/20,27,0,2,3/10/20,8,-100
,Iran,32,53,3/10/20,8042,291,2731,3/10/20,20,13
,Iraq,33,44,3/10/20,71,7,3,3/10/20,15,-100
,Ireland,53.1424,-7.6921,3/10/20,34,0,0,3/10/20,10,-100
,Israel,31,35,3/10/20,75,0,4,3/10/20,18,-100
,Italy,43,12,3/10/20,10149,631,724,3/10/20,39,16
,Japan,36,138,3/10/20,581,10,101,3/10/20,48,18
,Jordan,31.24,36.51,3/10/20,1,0,0,3/10/20,7,-100
,South Korea,36,128,3/10/20,7513,54,247,3/10/20,48,19
,Kuwait,29.5,47.75,3/10/20,69,0,1,3/10/20,15,-100
,Latvia,56.8796,24.6032,3/10/20,8,0,1,3/10/20,8,-100
,Lebanon,33.8547,35.8623,3/10/20,41,1,1,3/10/20,18,-100
,Liechtenstein,47.14,9.55,3/10/20,1,0,0,3/10/20,6,-100
,Lithuania,55.1694,23.8813,3/10/20,1,0,0,3/10/20,11,-100
,Luxembourg,49.8153,6.1296,3/10/20,5,0,0,3/10/20,10,-100
,Malaysia,2.5,112.5,3/10/20,129,0,24,3/10/20,45,1
,Maldives,3.2028,73.2207,3/10/20,6,0,0,3/10/20,2,-100
,Malta,35.9375,14.3754,3/10/20,5,0,0,3/10/20,3,-100
,Mexico,23.6345,-102.5528,3/10/20,7,0,4,3/10/20,11,-100
,Moldova,47.4116,28.3699,3/10/20,3,0,0,3/10/20,2,-100
,Monaco,43.7333,7.4167,3/10/20,1,0,0,3/10/20,10,-100
,Mongolia,46.8625,103.8467,3/10/20,1,0,0,3/10/20,0,-100
,Morocco,31.7917,-7.0926,3/10/20,3,1,0,3/10/20,8,-100
,Nepal,28.1667,84.25,3/10/20,1,0,1,3/10/20,45,-100
,Netherlands,52.1326,5.2913,3/10/20,382,4,0,3/10/20,12,4
,New Zealand,-40.9006,174.886,3/10/20,5,0,0,3/10/20,11,-100
,Nigeria,9.082,8.6753,3/10/20,2,0,0,3/10/20,11,-100
,North Macedonia,41.6086,21.7453,3/10/20,7,0,0,3/10/20,13,-100
,Norway,60.472,8.4689,3/10/20,400,0,1,3/10/20,13,4
,Oman,21,57,3/10/20,18,0,9,3/10/20,15,-100
,Pakistan,30.3753,69.3451,3/10/20,16,0,1,3/10/20,13,-100
,Panama,8.538,-80.7821,3/10/20,1,0,0,3/10/20,0,-100
,Paraguay,-23.4425,-58.4438,3/10/20,1,0,0,3/10/20,2,-100
,Peru,-9.19,-75.0152,3/10/20,11,0,0,3/10/20,4,-100
,Philippines,13,122,3/10/20,33,1,2,3/10/20,40,-100
,Poland,51.9194,19.1451,3/10/20,22,0,0,3/10/20,6,-100
,Portugal,39.3999,-8.2245,3/10/20,41,0,0,3/10/20,8,-100
,Qatar,25.3548,51.1839,3/10/20,24,0,0,3/10/20,10,-100
,Romania,45.9432,24.9668,3/10/20,25,0,3,3/10/20,13,-100
,Russia,60,90,3/10/20,20,0,3,3/10/20,39,-100
,San Marino,43.9424,12.4578,3/10/20,51,2,0,3/10/20,12,-100
,Saudi Arabia,24,45,3/10/20,20,0,1,3/10/20,8,-100
,Senegal,14.4974,-14.4524,3/10/20,4,0,1,3/10/20,8,-100
,Serbia,44.0165,21.0059,3/10/20,5,0,0,3/10/20,4,-100
,Singapore,1.2833,103.8333,3/10/20,160,0,78,3/10/20,47,10
,Slovakia,48.669,19.699,3/10/20,7,0,0,3/10/20,4,-100
,Slovenia,46.1512,14.9955,3/10/20,31,0,0,3/10/20,5,-100
,South Africa,-30.5595,22.9375,3/10/20,7,0,0,3/10/20,5,-100
,Spain,40,-4,3/10/20,1695,35,32,3/10/20,38,8
,Sri Lanka,7,81,3/10/20,1,0,1,3/10/20,43,-100
,Sweden,63,16,3/10/20,355,0,1,3/10/20,39,4
,Switzerland,46.8182,8.2275,3/10/20,491,3,3,3/10/20,14,5
